Title,manifest_url,canvas_number,image_url,City,Country,wkt,Date,Month,Year,Journal Type,notice,pre_1900,gender (M/F/NA),photographic? (yes/no),"vêtement (chair, costume, accessoire)","altérité (distance, performance, normatif)",bugs (x si pas sûr que léopard),tags
The Phoenix index.,https://iiif.unige.ch/dhportal/ug19319682/manifest,0,https://iiif.unige.ch/iiif/2/fedora_ug19785788/full/full/0/default.jpg,Phoenix,United States of America,POINT(-112.07388888888889 33.44833333333333),07.12.1940,12,1940,News,,no,F,yes,costume,normatif,,
Grazia : un’amica al vostro fianco,https://iiif.unige.ch/dhportal/ug867536/manifest,12,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/Digiteca/Grazia_1940-12-19.pdf;13/88,116,1059,776/full/0/default.jpg",Milan,Italy,POINT(9.19 45.466944444444),19.12.1940,12,1940,,,no,F,yes,costume,normatif,,
Grazia : un’amica al vostro fianco,https://iiif.unige.ch/dhportal/ug867536/manifest,12,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/Digiteca/Grazia_1940-12-19.pdf;13/89,967,1062,555/full/0/default.jpg",Milan,Italy,POINT(9.19 45.466944444444),19.12.1940,12,1940,,,no,F,yes,costume,normatif,,
L'Effort (Clermont-Ferrand),https://gallica.bnf.fr/iiif/ark:/12148/bpt6k37634378/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k37634378/f1/236,6321,1489,2594/full/0/default.jpg",Clermont-Ferrand,France,POINT(3.0869444444444 45.779722222222),31.12.1940,12,1940,,,no,F,yes,costume,normatif,,
Au bord de l'eau (Paris),https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9823021d/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9823021d/f1/1015,1525,2393,2395/full/0/default.jpg",Paris,France,POINT(2.3513888888889 48.856944444444),01.01.1941,na,1941,,,no,F,yes,costume,normatif,,
Grazia : un’amica al vostro fianco,https://iiif.unige.ch/dhportal/ug826653/manifest,13,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/Digiteca/Grazia_1941-08-21.pdf;14/420,1117,162,245/full/0/default.jpg",Milan,Italy,POINT(9.19 45.466944444444),21.08.1941,8,1941,,,no,M,no,costume,performance,,
Evening star. [volume],https://iiif.unige.ch/dhportal/ug9466092/manifest,0,https://iiif.unige.ch/iiif/2/fedora_ug11075948/full/full/0/default.jpg,"Washington, D.C.",United States of America,POINT(-77.036666666667 38.895),21.09.1941,9,1941,News,,no,F,yes,costume,normatif,,
Le Figaro (Paris. 1854),https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4108910/manifest.json,3,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4108910/f4/3768,814,524,1237/full/0/default.jpg",Paris,France,POINT(2.3513888888889 48.856944444444),23.10.1941,10,1941,News,,no,F,no,costume,normatif,,
Cosmopolitan 1941-11: Vol 111 Iss 5,https://iiif.archive.org/iiif/sim_cosmopolitan_1941-11_111_5/manifest.json,11,"https://iiif.archive.org/image/iiif/3/sim_cosmopolitan_1941-11_111_5%2fsim_cosmopolitan_1941-11_111_5_jp2.zip%2fsim_cosmopolitan_1941-11_111_5_jp2%2fsim_cosmopolitan_1941-11_111_5_0011.jp2/863,3261,1036,648/full/0/default.jpg",New York City,United States of America,POINT(-74.006015 40.712728),01.11.1941,11,1941,Fashion,,no,F,no,costume,normatif,,
Cosmopolitan 1942-01: Vol 112 Iss 1,https://iiif.archive.org/iiif/sim_cosmopolitan_1942-01_112_1/manifest.json,2,"https://iiif.archive.org/image/iiif/3/sim_cosmopolitan_1942-01_112_1%2fsim_cosmopolitan_1942-01_112_1_jp2.zip%2fsim_cosmopolitan_1942-01_112_1_jp2%2fsim_cosmopolitan_1942-01_112_1_0002.jp2/316,868,2445,1713/full/0/default.jpg",New York City,United States of America,POINT(-74.006015 40.712728),01.01.1942,na,1942,Fashion,,no,F,yes,costume,normatif,,
National Geographic Society,https://iiif.unige.ch/dhportal/ug773416/manifest,39,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/01d7f542f6979c32f63cfd866f265218c37d9eda.pdf;40/113,280,1780,2419/full/0/default.jpg","Washington, D.C.",United States of America,POINT(-77.036666666667 38.895),01.02.1942,2,1942,Geography,,no,M,no,chair,performance,,
L'Effort (Clermont-Ferrand),https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3830274b/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3830274b/f1/631,3375,1199,1648/full/0/default.jpg",Clermont-Ferrand,France,POINT(3.0869444444444 45.779722222222),17.04.1942,4,1942,,,no,F,yes,costume,normatif,,
Evening star. [volume],https://iiif.unige.ch/dhportal/ug11546768/manifest,0,https://iiif.unige.ch/iiif/2/fedora_ug10498590/full/full/0/default.jpg,"Washington, D.C.",United States of America,POINT(-77.036666666667 38.895),08.08.1942,8,1942,News,,no,F,yes,costume,normatif,,
Evening star. [volume],https://iiif.unige.ch/dhportal/ug11864361/manifest,0,https://iiif.unige.ch/iiif/2/fedora_ug11229894/full/full/0/default.jpg,"Washington, D.C.",United States of America,POINT(-77.036666666667 38.895),08.09.1942,9,1942,News,,no,M,no,chair,performance,,
Ciné-mondial,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k166498n/manifest.json,5,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k166498n/f6/35,42,2498,3185/full/0/default.jpg",Paris,France,POINT(2.3513888888889 48.856944444444),27.11.1942,11,1942,,,no,F,yes,costume,normatif,,
Grazia : un’amica al vostro fianco,https://iiif.unige.ch/dhportal/ug852132/manifest,0,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/Digiteca/Grazia_1943-02-04.pdf;1/89,116,1061,1301/full/0/default.jpg",Milan,Italy,POINT(9.19 45.466944444444),04.02.1943,2,1943,,,no,F,no,costume,normatif,,
Cosmopolitan 1943-10: Vol 115 Iss 4,https://iiif.archive.org/iiif/sim_cosmopolitan_1943-10_115_4/manifest.json,142,"https://iiif.archive.org/image/iiif/3/sim_cosmopolitan_1943-10_115_4%2fsim_cosmopolitan_1943-10_115_4_jp2.zip%2fsim_cosmopolitan_1943-10_115_4_jp2%2fsim_cosmopolitan_1943-10_115_4_0142.jp2/1105,307,1590,3549/full/0/default.jpg",New York City,United States of America,POINT(-74.006015 40.712728),01.10.1943,10,1943,Fashion,,no,F,yes,costume,normatif,,
National Geographic Society,https://iiif.unige.ch/dhportal/ug636480/manifest,104,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/d380f981b27df16132361f3124a445da1d6f2095.pdf;105/184,273,1699,1127/full/0/default.jpg","Washington, D.C.",United States of America,POINT(-77.036666666667 38.895),01.10.1943,10,1943,Geography,,no,NA,yes,accessoire,distance,,
Cosmopolitan 1943-11: Vol 115 Iss 5,https://iiif.archive.org/iiif/sim_cosmopolitan_1943-11_115_5/manifest.json,90,"https://iiif.archive.org/image/iiif/3/sim_cosmopolitan_1943-11_115_5%2fsim_cosmopolitan_1943-11_115_5_jp2.zip%2fsim_cosmopolitan_1943-11_115_5_jp2%2fsim_cosmopolitan_1943-11_115_5_0090.jp2/194,870,2427,1802/full/0/default.jpg",New York City,United States of America,POINT(-74.006015 40.712728),01.11.1943,11,1943,Fashion,,no,F,yes,costume,normatif,,
Jackson advocate. [volume],https://iiif.unige.ch/dhportal/ug22289463/manifest,0,https://iiif.unige.ch/iiif/2/fedora_ug24420163/full/full/0/default.jpg,Jackson,United States of America,POINT(-90.184722222222 32.298888888889),13.11.1943,11,1943,News,,no,F,yes,costume,normatif,,
Evening star. [volume],https://iiif.unige.ch/dhportal/ug10363485/manifest,0,https://iiif.unige.ch/iiif/2/fedora_ug11891488/full/full/0/default.jpg,"Washington, D.C.",United States of America,POINT(-77.036666666667 38.895),17.11.1943,11,1943,News,,no,F,no,costume,normatif,,
Cosmopolitan 1944-05: Vol 116 Iss 5,https://iiif.archive.org/iiif/sim_cosmopolitan_1944-05_116_5/manifest.json,21,"https://iiif.archive.org/image/iiif/3/sim_cosmopolitan_1944-05_116_5%2fsim_cosmopolitan_1944-05_116_5_jp2.zip%2fsim_cosmopolitan_1944-05_116_5_jp2%2fsim_cosmopolitan_1944-05_116_5_0021.jp2/53,1907,2217,2103/full/0/default.jpg",New York City,United States of America,POINT(-74.006015 40.712728),01.05.1944,5,1944,Fashion,,no,F,yes,costume,normatif,,
Cosmopolitan 1944-11: Vol 117 Iss 5,https://iiif.archive.org/iiif/sim_cosmopolitan_1944-11_117_5/manifest.json,167,"https://iiif.archive.org/image/iiif/3/sim_cosmopolitan_1944-11_117_5%2fsim_cosmopolitan_1944-11_117_5_jp2.zip%2fsim_cosmopolitan_1944-11_117_5_jp2%2fsim_cosmopolitan_1944-11_117_5_0167.jp2/286,949,1613,1765/full/0/default.jpg",New York City,United States of America,POINT(-74.006015 40.712728),01.11.1944,11,1944,Fashion,,no,F,yes,costume,normatif,,
Cosmopolitan 1944-11: Vol 117 Iss 5,https://iiif.archive.org/iiif/sim_cosmopolitan_1944-11_117_5/manifest.json,84,"https://iiif.archive.org/image/iiif/3/sim_cosmopolitan_1944-11_117_5%2fsim_cosmopolitan_1944-11_117_5_jp2.zip%2fsim_cosmopolitan_1944-11_117_5_jp2%2fsim_cosmopolitan_1944-11_117_5_0084.jp2/242,2727,811,863/full/0/default.jpg",New York City,United States of America,POINT(-74.006015 40.712728),01.11.1944,11,1944,Fashion,,no,F,yes,costume,normatif,,
Cosmopolitan 1945-01: Vol 118 Iss 1,https://iiif.archive.org/iiif/sim_cosmopolitan_1945-01_118_1/manifest.json,110,"https://iiif.archive.org/image/iiif/3/sim_cosmopolitan_1945-01_118_1%2fsim_cosmopolitan_1945-01_118_1_jp2.zip%2fsim_cosmopolitan_1945-01_118_1_jp2%2fsim_cosmopolitan_1945-01_118_1_0110.jp2/996,999,1596,1739/full/0/default.jpg",New York City,United States of America,POINT(-74.006015 40.712728),01.01.1945,na,1945,Fashion,,no,F,yes,costume,normatif,,
Cosmopolitan 1945-03: Vol 118 Iss 3,https://iiif.archive.org/iiif/sim_cosmopolitan_1945-03_118_3/manifest.json,26,"https://iiif.archive.org/image/iiif/3/sim_cosmopolitan_1945-03_118_3%2fsim_cosmopolitan_1945-03_118_3_jp2.zip%2fsim_cosmopolitan_1945-03_118_3_jp2%2fsim_cosmopolitan_1945-03_118_3_0026.jp2/158,2324,2549,1723/full/0/default.jpg",New York City,United States of America,POINT(-74.006015 40.712728),01.03.1945,3,1945,Fashion,,no,F,yes,accessoire,normatif,,
Ameriška domovina,https://iiif.unige.ch/dhportal/ug2742673/manifest,3,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/slovenia/115e2a593b88e01b07643c505c6eccec1fbba679.pdf;4/1958,943,357,353/full/0/default.jpg",Cleveland,United States of America,POINT(-81.669722222222 41.482222222222),10.08.1945,8,1945,News,,no,F,no,costume,normatif,,
National Geographic Society,https://iiif.unige.ch/dhportal/ug642004/manifest,38,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/NationalGeographic/91b647416158e5ea4f0d9c5e8de07d1e90a77c80.pdf;39/112,179,1708,1256/full/0/default.jpg","Washington, D.C.",United States of America,POINT(-77.036666666667 38.895),01.10.1945,10,1945,Geography,,no,F,yes,costume,distance,,
France-soir (Paris. 1944),https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4746023f/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4746023f/f1/228,3928,658,970/full/0/default.jpg",Paris,France,POINT(2.3513888888889 48.856944444444),12.10.1945,10,1945,,,no,F,yes,costume,normatif,,
Cinévie (Paris),https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4538031v/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4538031v/f1/0,121,4349,5573/full/0/default.jpg",Paris,France,POINT(2.3513888888889 48.856944444444),17.10.1945,10,1945,,,no,F,yes,accessoire,performance,,
Henderson daily dispatch.,https://iiif.unige.ch/dhportal/ug22941584/manifest,0,https://iiif.unige.ch/iiif/2/fedora_ug23985888/full/full/0/default.jpg,Henderson,United States of America,POINT(-78.4155472 36.3258743),29.12.1945,12,1945,News,,no,F,no,costume,normatif,,
Elle Paris,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3058660s/manifest.json,16,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3058660s/f17/3722,58,3511,2139/full/0/default.jpg",Paris,France,POINT(2.352222222222222 48.85666666666667),02.01.1946,1,1946,Fashion,,no,F,yes,costume,normatif,,
Claudine,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3072681n/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3072681n/f1/39,677,3765,4375/full/0/default.jpg",Paris,France,POINT(2.3513888888889 48.856944444444),09.01.1946,1,1946,,,no,F,no,costume,normatif,,
Evening star. [volume],https://iiif.unige.ch/dhportal/ug10676804/manifest,0,https://iiif.unige.ch/iiif/2/fedora_ug9684705/full/full/0/default.jpg,"Washington, D.C.",United States of America,POINT(-77.036666666667 38.895),17.02.1946,2,1946,News,,no,F,yes,costume,normatif,,
Le Figaro (Paris. 1854),https://gallica.bnf.fr/iiif/ark:/12148/bd6t5645027/manifest.json,3,"https://gallica.bnf.fr/iiif/ark:/12148/bd6t5645027/f4/2290,1510,1541,1273/full/0/default.jpg",Paris,France,POINT(2.3513888888889 48.856944444444),30.08.1946,8,1946,News,,no,F,yes,costume,normatif,,
Evening star. [volume],https://iiif.unige.ch/dhportal/ug9612929/manifest,0,https://iiif.unige.ch/iiif/2/fedora_ug9931022/full/full/0/default.jpg,"Washington, D.C.",United States of America,POINT(-77.036666666667 38.895),06.10.1946,10,1946,News,,no,F,no,costume,normatif,,
Cinévie (Paris),https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4538083k/manifest.json,4,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4538083k/f5/5081,3980,3472,1574/full/0/default.jpg",Paris,France,POINT(2.3513888888889 48.856944444444),15.10.1946,10,1946,,,no,F,yes,chair,performance,,
Evening star. [volume],https://iiif.unige.ch/dhportal/ug10511094/manifest,0,https://iiif.unige.ch/iiif/2/fedora_ug9723655/full/full/0/default.jpg,"Washington, D.C.",United States of America,POINT(-77.036666666667 38.895),11.01.1947,1,1947,News,,no,M,no,chair,performance,,
Cinévie (Paris),https://gallica.bnf.fr/iiif/ark:/12148/bpt6k45381064/manifest.json,4,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k45381064/f5/120,2523,2977,3127/full/0/default.jpg",Paris,France,POINT(2.3513888888889 48.856944444444),18.03.1947,3,1947,,,no,F,yes,costume,normatif,,
La Bourgogne républicaine (Dijon),https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3632912s/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3632912s/f1/1322,3607,1053,1141/full/0/default.jpg",Dijon,France,POINT(5.0419444444444 47.323055555556),24.03.1947,3,1947,,,no,F,yes,costume,normatif,,
Dernière heure (Alger. 1946),https://gallica.bnf.fr/iiif/ark:/12148/bpt6k95894094/manifest.json,2,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k95894094/f3/300,247,1831,2416/full/0/default.jpg",Algiers,Algeria,POINT(3.0586111111111 36.776388888889),14.04.1947,4,1947,,,no,F,yes,chair,normatif,,
Claudine,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k30601240/manifest.json,5,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k30601240/f6/2476,1030,1073,894/full/0/default.jpg",Paris,France,POINT(2.3513888888889 48.856944444444),23.04.1947,4,1947,,,no,F,yes,costume,normatif,,
Elle Paris,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k30515178/manifest.json,6,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k30515178/f7/86,110,3580,4930/full/0/default.jpg",Paris,France,POINT(2.352222222222222 48.85666666666667),03.06.1947,6,1947,Fashion,,no,F,yes,costume,normatif,,
Dernière heure (Alger. 1946),https://gallica.bnf.fr/iiif/ark:/12148/bpt6k95894524/manifest.json,2,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k95894524/f3/206,360,2012,1733/full/0/default.jpg",Algiers,Algeria,POINT(3.0586111111111 36.776388888889),04.06.1947,6,1947,,,no,F,yes,accessoire,performance,,
Evening star. [volume],https://iiif.unige.ch/dhportal/ug10435335/manifest,0,https://iiif.unige.ch/iiif/2/fedora_ug10086642/full/full/0/default.jpg,"Washington, D.C.",United States of America,POINT(-77.036666666667 38.895),06.07.1947,7,1947,News,,no,M,no,accessoire,performance,,
Dernière heure (Alger. 1946),https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9589514s/manifest.json,2,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9589514s/f3/216,276,1541,2383/full/0/default.jpg",Algiers,Algeria,POINT(3.0586111111111 36.776388888889),15.08.1947,8,1947,,,no,F,yes,costume,normatif,,
Evening star. [volume],https://iiif.unige.ch/dhportal/ug10810648/manifest,0,https://iiif.unige.ch/iiif/2/fedora_ug12032507/full/full/0/default.jpg,"Washington, D.C.",United States of America,POINT(-77.036666666667 38.895),24.08.1947,8,1947,News,,no,M,no,accessoire,performance,,
Crimen : documentario settimanale di criminologia,https://iiif.unige.ch/dhportal/ug858228/manifest,5,"https://iiif.unige.ch/iiif/2/visualcontagions/vc_sources/Digiteca/Crimen_1947-08-27.pdf;6/135,486,477,666/full/0/default.jpg",Rome,Italy,POINT(12.482777777778 41.893055555556),27.08.1947,8,1947,,,no,F,yes,costume,normatif,,
Elle Paris,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k30519419/manifest.json,18,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k30519419/f19/327,296,915,1894/full/0/default.jpg",Paris,France,POINT(2.352222222222222 48.85666666666667),07.10.1947,10,1947,Fashion,,no,F,yes,costume,normatif,,
Claudine,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3060150g/manifest.json,13,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3060150g/f14/pct:0.31,1.54,97.68,96.99/full/0/default.jpg",Paris,France,POINT(2.3513888888889 48.856944444444),29.10.1947,10,1947,,,no,F,yes,costume,normatif,,
Claudine,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3060150g/manifest.json,1,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3060150g/f2/pct:50.50,49.73,23.94,42.16/full/0/default.jpg",Paris,France,POINT(2.3513888888889 48.856944444444),29.10.1947,10,1947,,,no,F,yes,costume,normatif,,
Point de vue (1945),https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4583624m/manifest.json,1,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4583624m/f2/593,353,764,2173/full/0/default.jpg",Paris,France,POINT(2.3513888888889 48.856944444444),06.11.1947,11,1947,,,no,F,yes,costume,normatif,,
Elle Paris,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3051947s/manifest.json,10,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3051947s/f11/51,272,2863,3322/full/0/default.jpg",Paris,France,POINT(2.352222222222222 48.85666666666667),18.11.1947,11,1947,Fashion,,no,F,no,costume,normatif,,
Point de vue (1945),https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4583626f/manifest.json,20,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4583626f/f21/554,449,764,2240/full/0/default.jpg",Paris,France,POINT(2.3513888888889 48.856944444444),20.11.1947,11,1947,,,no,F,yes,costume,normatif,,
Dernière heure (Alger. 1946),https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9589643v/manifest.json,2,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9589643v/f3/228,393,1586,3547/full/0/default.jpg",Algiers,Algeria,POINT(3.0586111111111 36.776388888889),13.01.1948,1,1948,,,no,F,yes,costume,normatif,,
Evening star. [volume],https://iiif.unige.ch/dhportal/ug9710262/manifest,0,https://iiif.unige.ch/iiif/2/fedora_ug11078696/full/full/0/default.jpg,"Washington, D.C.",United States of America,POINT(-77.036666666667 38.895),18.01.1948,1,1948,News,,no,M,yes,accessoire,distance,,
Cinévie (Paris),https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4538152c/manifest.json,1,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4538152c/f2/78,43,4306,3284/full/0/default.jpg",Paris,France,POINT(2.3513888888889 48.856944444444),10.02.1948,2,1948,,,no,F,no,accessoire,performance,,
La Bourgogne républicaine (Dijon),https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3633208s/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3633208s/f1/3462,3246,1058,1415/full/0/default.jpg",Dijon,France,POINT(5.0419444444444 47.323055555556),16.03.1948,3,1948,,,no,F,yes,costume,normatif,,
Cinévie (Paris),https://gallica.bnf.fr/iiif/ark:/12148/bpt6k45381635/manifest.json,1,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k45381635/f2/6358,3806,900,1495/full/0/default.jpg",Paris,France,POINT(2.3513888888889 48.856944444444),27.04.1948,4,1948,,,no,F,yes,costume,normatif,,
Cinévie (Paris),https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4538164k/manifest.json,8,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4538164k/f9/2929,3719,1156,923/full/0/default.jpg",Paris,France,POINT(2.3513888888889 48.856944444444),04.05.1948,5,1948,,,no,F,yes,chair,performance,,
Evening star. [volume],https://iiif.unige.ch/dhportal/ug9301325/manifest,0,https://iiif.unige.ch/iiif/2/fedora_ug10173755/full/full/0/default.jpg,"Washington, D.C.",United States of America,POINT(-77.036666666667 38.895),30.05.1948,5,1948,News,,no,M,no,accessoire,performance,,
La Bourgogne républicaine (Dijon),https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3633314v/manifest.json,2,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3633314v/f3/2378,3097,1559,1369/full/0/default.jpg",Dijon,France,POINT(5.0419444444444 47.323055555556),23.07.1948,7,1948,,,no,FM,yes,chair,performance,,
Evening star. [volume],https://iiif.unige.ch/dhportal/ug9287255/manifest,0,https://iiif.unige.ch/iiif/2/fedora_ug9995254/full/full/0/default.jpg,"Washington, D.C.",United States of America,POINT(-77.036666666667 38.895),25.07.1948,7,1948,News,,no,F,yes,costume,normatif,,
Evening star. [volume],https://iiif.unige.ch/dhportal/ug11891525/manifest,0,https://iiif.unige.ch/iiif/2/fedora_ug10449055/full/full/0/default.jpg,"Washington, D.C.",United States of America,POINT(-77.036666666667 38.895),01.08.1948,8,1948,News,,no,M,no,accessoire,performance,,
Elle Paris,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k30550950/manifest.json,16,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k30550950/f17/5326,3119,1998,1768/full/0/default.jpg",Paris,France,POINT(2.352222222222222 48.85666666666667),07.09.1948,9,1948,Fashion,,no,F,yes,costume,normatif,,
L'Aurore (Paris. 1943),https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2756942r/manifest.json,5,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2756942r/f6/926,6049,711,718/full/0/default.jpg",Paris,France,POINT(2.3513888888889 48.856944444444),28.09.1948,9,1948,,,no,F,yes,costume,normatif,,
